"CodeWilaya";"Wilaya";"Moughataa";"Commune";"Center";"CodeCentre";"CodeBureau";"NbInscrits";"nbVotant";"nbVoteNull";"nbVoteNeutre";"nbSuffrage";"nbVoix";"Candidat"
"03";"Assaba";"Guerou";"Guerou";"Ecole N'Takat";"12";"01";419;153;6;0;147;2;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Guerou";"Ecole N'Takat";"12";"01";419;153;6;0;147;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Guerou";"Ecole N'Takat";"12";"01";419;153;6;0;147;1;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Oudeiy Jrid";"Oum Leroug";"05";"01";153;91;4;0;87;79;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Oudeiy Jrid";"Oum Leroug";"05";"01";153;91;4;0;87;6;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Oudeiy Jrid";"Oum Leroug";"05";"01";153;91;4;0;87;1;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Oudeiy Jrid";"Oum Leroug";"05";"01";153;91;4;0;87;1;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Oudeiy Jrid";"Oum Leroug";"05";"01";153;91;4;0;87;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Oudeiy Jrid";"Oum Leroug";"05";"01";153;91;4;0;87;0;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 1 de Guerou";"05";"02";310;169;5;2;162;86;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 1 de Guerou";"05";"02";310;169;5;2;162;23;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 1 de Guerou";"05";"02";310;169;5;2;162;51;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 1 de Guerou";"05";"02";310;169;5;2;162;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 1 de Guerou";"05";"02";310;169;5;2;162;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 1 de Guerou";"05";"02";310;169;5;2;162;2;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Guerou";"ecole tweykide";"13";"01";221;145;6;0;139;106;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Guerou";"ecole tweykide";"13";"01";221;145;6;0;139;29;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Guerou";"ecole tweykide";"13";"01";221;145;6;0;139;0;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Guerou";"ecole tweykide";"13";"01";221;145;6;0;139;3;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Guerou";"ecole tweykide";"13";"01";221;145;6;0;139;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Guerou";"ecole tweykide";"13";"01";221;145;6;0;139;1;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 1 de Guerou";"05";"01";311;138;16;0;122;79;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 1 de Guerou";"05";"01";311;138;16;0;122;19;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 1 de Guerou";"05";"01";311;138;16;0;122;24;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 1 de Guerou";"05";"01";311;138;16;0;122;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 1 de Guerou";"05";"01";311;138;16;0;122;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 1 de Guerou";"05";"01";311;138;16;0;122;0;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Guerou";"Bureau Elevage";"02";"02";437;228;6;3;219;137;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Guerou";"Bureau Elevage";"02";"02";437;228;6;3;219;23;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Guerou";"Bureau Elevage";"02";"02";437;228;6;3;219;46;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Guerou";"Bureau Elevage";"02";"02";437;228;6;3;219;2;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Guerou";"Bureau Elevage";"02";"02";437;228;6;3;219;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Guerou";"Bureau Elevage";"02";"02";437;228;6;3;219;11;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Guerou";"SNDE";"17";"01";347;213;4;1;208;127;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Guerou";"SNDE";"17";"01";347;213;4;1;208;35;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Guerou";"SNDE";"17";"01";347;213;4;1;208;43;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Guerou";"SNDE";"17";"01";347;213;4;1;208;1;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Guerou";"SNDE";"17";"01";347;213;4;1;208;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Guerou";"SNDE";"17";"01";347;213;4;1;208;2;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Bab Salam";"08";"02";537;362;26;2;334;219;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Bab Salam";"08";"02";537;362;26;2;334;44;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Bab Salam";"08";"02";537;362;26;2;334;61;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Bab Salam";"08";"02";537;362;26;2;334;2;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Bab Salam";"08";"02";537;362;26;2;334;6;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Bab Salam";"08";"02";537;362;26;2;334;2;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Oudeiy Jrid";"Ecole Oueid Jrid";"02";"01";476;312;34;0;278;136;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Oudeiy Jrid";"Ecole Oueid Jrid";"02";"01";476;312;34;0;278;82;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Oudeiy Jrid";"Ecole Oueid Jrid";"02";"01";476;312;34;0;278;59;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Oudeiy Jrid";"Ecole Oueid Jrid";"02";"01";476;312;34;0;278;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Oudeiy Jrid";"Ecole Oueid Jrid";"02";"01";476;312;34;0;278;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Oudeiy Jrid";"Ecole Oueid Jrid";"02";"01";476;312;34;0;278;1;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole Oum Nouar";"04";"01";447;208;19;0;189;31;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole Oum Nouar";"04";"01";447;208;19;0;189;89;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole Oum Nouar";"04";"01";447;208;19;0;189;67;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole Oum Nouar";"04";"01";447;208;19;0;189;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole Oum Nouar";"04";"01";447;208;19;0;189;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole Oum Nouar";"04";"01";447;208;19;0;189;2;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole Oum Nouar";"04";"02";447;190;13;1;176;45;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole Oum Nouar";"04";"02";447;190;13;1;176;47;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole Oum Nouar";"04";"02";447;190;13;1;176;82;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole Oum Nouar";"04";"02";447;190;13;1;176;1;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole Oum Nouar";"04";"02";447;190;13;1;176;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole Oum Nouar";"04";"02";447;190;13;1;176;1;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Bab Salam";"08";"01";539;310;18;0;292;217;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Bab Salam";"08";"01";539;310;18;0;292;31;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Bab Salam";"08";"01";539;310;18;0;292;37;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Bab Salam";"08";"01";539;310;18;0;292;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Bab Salam";"08";"01";539;310;18;0;292;6;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Bab Salam";"08";"01";539;310;18;0;292;1;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Oudeiy Jrid";"Ecole Oueid Rahma";"03";"01";371;283;4;0;279;156;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Oudeiy Jrid";"Ecole Oueid Rahma";"03";"01";371;283;4;0;279;108;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Oudeiy Jrid";"Ecole Oueid Rahma";"03";"01";371;283;4;0;279;15;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Oudeiy Jrid";"Ecole Oueid Rahma";"03";"01";371;283;4;0;279;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Oudeiy Jrid";"Ecole Oueid Rahma";"03";"01";371;283;4;0;279;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Oudeiy Jrid";"Ecole Oueid Rahma";"03";"01";371;283;4;0;279;0;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole 1";"02";"02";579;271;14;0;257;102;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole 1";"02";"02";579;271;14;0;257;141;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole 1";"02";"02";579;271;14;0;257;6;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole 1";"02";"02";579;271;14;0;257;5;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole 1";"02";"02";579;271;14;0;257;2;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole 1";"02";"02";579;271;14;0;257;1;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 2 Bagdad";"06";"02";419;243;5;0;238;174;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 2 Bagdad";"06";"02";419;243;5;0;238;54;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 2 Bagdad";"06";"02";419;243;5;0;238;2;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 2 Bagdad";"06";"02";419;243;5;0;238;2;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 2 Bagdad";"06";"02";419;243;5;0;238;5;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 2 Bagdad";"06";"02";419;243;5;0;238;1;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nazaha";"10";"02";416;241;12;0;229;105;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nazaha";"10";"02";416;241;12;0;229;44;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nazaha";"10";"02";416;241;12;0;229;78;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nazaha";"10";"02";416;241;12;0;229;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nazaha";"10";"02";416;241;12;0;229;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nazaha";"10";"02";416;241;12;0;229;2;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"El Ghaira";"Centre d'Accueil des Citoyens";"01";"02";533;62;5;0;57;28;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"El Ghaira";"Centre d'Accueil des Citoyens";"01";"02";533;62;5;0;57;11;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"El Ghaira";"Centre d'Accueil des Citoyens";"01";"02";533;62;5;0;57;18;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"El Ghaira";"Centre d'Accueil des Citoyens";"01";"02";533;62;5;0;57;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"El Ghaira";"Centre d'Accueil des Citoyens";"01";"02";533;62;5;0;57;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"El Ghaira";"Centre d'Accueil des Citoyens";"01";"02";533;62;5;0;57;0;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Kamour";"Hotel de Ville";"07";"02";439;292;5;2;285;146;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Kamour";"Hotel de Ville";"07";"02";439;292;5;2;285;89;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Kamour";"Hotel de Ville";"07";"02";439;292;5;2;285;46;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Kamour";"Hotel de Ville";"07";"02";439;292;5;2;285;1;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Kamour";"Hotel de Ville";"07";"02";439;292;5;2;285;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Kamour";"Hotel de Ville";"07";"02";439;292;5;2;285;3;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Kiffa";"04";"01";500;165;6;1;158;67;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Kiffa";"04";"01";500;165;6;1;158;85;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Kiffa";"04";"01";500;165;6;1;158;4;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Kiffa";"04";"01";500;165;6;1;158;2;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Kiffa";"04";"01";500;165;6;1;158;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Kiffa";"04";"01";500;165;6;1;158;0;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Kamour";"03";"01";455;194;7;1;186;106;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Kamour";"03";"01";455;194;7;1;186;55;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Kamour";"03";"01";455;194;7;1;186;22;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Kamour";"03";"01";455;194;7;1;186;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Kamour";"03";"01";455;194;7;1;186;2;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Kamour";"03";"01";455;194;7;1;186;1;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"El Ghaira";"Hotel de Ville";"05";"03";491;199;5;0;194;116;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"El Ghaira";"Hotel de Ville";"05";"03";491;199;5;0;194;68;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"El Ghaira";"Hotel de Ville";"05";"03";491;199;5;0;194;7;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"El Ghaira";"Hotel de Ville";"05";"03";491;199;5;0;194;2;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"El Ghaira";"Hotel de Ville";"05";"03";491;199;5;0;194;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"El Ghaira";"Hotel de Ville";"05";"03";491;199;5;0;194;1;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nord";"11";"01";568;237;11;0;226;99;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nord";"11";"01";568;237;11;0;226;74;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nord";"11";"01";568;237;11;0;226;46;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nord";"11";"01";568;237;11;0;226;1;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nord";"11";"01";568;237;11;0;226;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Guerou";"Ecole Nord";"11";"01";568;237;11;0;226;5;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 2 Bagdad";"06";"01";419;278;3;0;275;239;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 2 Bagdad";"06";"01";419;278;3;0;275;32;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 2 Bagdad";"06";"01";419;278;3;0;275;2;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 2 Bagdad";"06";"01";419;278;3;0;275;1;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 2 Bagdad";"06";"01";419;278;3;0;275;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Guerou";"Ecole 2 Bagdad";"06";"01";419;278;3;0;275;0;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Guerou";"Bureau Elevage";"02";"01";438;207;27;0;180;98;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Guerou";"Bureau Elevage";"02";"01";438;207;27;0;180;44;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Guerou";"Bureau Elevage";"02";"01";438;207;27;0;180;37;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Guerou";"Bureau Elevage";"02";"01";438;207;27;0;180;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Guerou";"Bureau Elevage";"02";"01";438;207;27;0;180;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Guerou";"Bureau Elevage";"02";"01";438;207;27;0;180;1;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"El Ghaira";"Hotel de Ville";"05";"04";491;201;5;0;196;107;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"El Ghaira";"Hotel de Ville";"05";"04";491;201;5;0;196;66;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"El Ghaira";"Hotel de Ville";"05";"04";491;201;5;0;196;22;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"El Ghaira";"Hotel de Ville";"05";"04";491;201;5;0;196;1;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"El Ghaira";"Hotel de Ville";"05";"04";491;201;5;0;196;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"El Ghaira";"Hotel de Ville";"05";"04";491;201;5;0;196;0;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"El Ghaira";"Hotel de Ville";"05";"01";491;177;4;1;172;83;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"El Ghaira";"Hotel de Ville";"05";"01";491;177;4;1;172;65;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"El Ghaira";"Hotel de Ville";"05";"01";491;177;4;1;172;23;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"El Ghaira";"Hotel de Ville";"05";"01";491;177;4;1;172;1;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"El Ghaira";"Hotel de Ville";"05";"01";491;177;4;1;172;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"El Ghaira";"Hotel de Ville";"05";"01";491;177;4;1;172;0;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Dakhla";"02";"01";324;221;3;0;218;198;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Dakhla";"02";"01";324;221;3;0;218;10;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Dakhla";"02";"01";324;221;3;0;218;8;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Dakhla";"02";"01";324;221;3;0;218;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Dakhla";"02";"01";324;221;3;0;218;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Dakhla";"02";"01";324;221;3;0;218;2;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Kamour";"03";"02";454;273;3;1;269;140;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Kamour";"03";"02";454;273;3;1;269;77;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Kamour";"03";"02";454;273;3;1;269;51;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Kamour";"03";"02";454;273;3;1;269;1;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Kamour";"03";"02";454;273;3;1;269;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Kamour";"Ecole Kamour";"03";"02";454;273;3;1;269;0;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole Bab Salam";"03";"02";419;194;13;1;180;122;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole Bab Salam";"03";"02";419;194;13;1;180;16;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole Bab Salam";"03";"02";419;194;13;1;180;42;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole Bab Salam";"03";"02";419;194;13;1;180;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole Bab Salam";"03";"02";419;194;13;1;180;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole Bab Salam";"03";"02";419;194;13;1;180;0;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole Bab Salam";"03";"01";420;227;6;1;220;129;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole Bab Salam";"03";"01";420;227;6;1;220;29;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"El Ghaira";"Ecole Bab Salam";"03";"01";420;227;6;1;220;57;"Biram Dah Dah ABEID (Biram)"
